,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
183,2,183,2021-08-19 14:55:29.327928,2021-08-19 14:55:29.327928,2021-08-19 14:55:29.327928,2021-08-19 14:55:29.327928,8.395011242944747,8.395011242944747,8.395011242944747,8.395011242944747,2021-08-19 14:55:37.722939,2021-08-19 14:55:37.722939,2021-08-19 14:55:37.722939,2021-08-19 14:55:37.722939
184,2,184,2021-08-19 14:55:32.332724,2021-08-19 14:55:32.332724,2021-08-19 14:55:32.332724,2021-08-19 14:55:32.332724,8.215564172016457,8.215564172016457,8.215564172016457,8.215564172016457,2021-08-19 14:55:40.548288,2021-08-19 14:55:40.548288,2021-08-19 14:55:40.548288,2021-08-19 14:55:40.548288
185,2,185,2021-08-19 14:55:27.393672,2021-08-19 14:55:27.393672,2021-08-19 14:55:27.393672,2021-08-19 14:55:27.393672,8.437162620015442,8.437162620015442,8.437162620015442,8.437162620015442,2021-08-19 14:55:35.830835,2021-08-19 14:55:35.830835,2021-08-19 14:55:35.830835,2021-08-19 14:55:35.830835
186,2,186,2021-08-19 14:55:37.822939,2021-08-19 14:55:37.822939,2021-08-19 14:55:37.822939,2021-08-19 14:55:37.822939,8.579609426902607,8.579609426902607,8.579609426902607,8.579609426902607,2021-08-19 14:55:46.402548,2021-08-19 14:55:46.402548,2021-08-19 14:55:46.402548,2021-08-19 14:55:46.402548
187,2,187,2021-08-19 14:55:40.648288,2021-08-19 14:55:40.648288,2021-08-19 14:55:40.648288,2021-08-19 14:55:40.648288,8.897950350074098,8.897950350074098,8.897950350074098,8.897950350074098,2021-08-19 14:55:49.546238,2021-08-19 14:55:49.546238,2021-08-19 14:55:49.546238,2021-08-19 14:55:49.546238
188,2,188,2021-08-19 14:55:35.930835,2021-08-19 14:55:35.930835,2021-08-19 14:55:35.930835,2021-08-19 14:55:35.930835,8.796840181108564,8.796840181108564,8.796840181108564,8.796840181108564,2021-08-19 14:55:44.727675,2021-08-19 14:55:44.727675,2021-08-19 14:55:44.727675,2021-08-19 14:55:44.727675
189,2,189,2021-08-19 14:55:46.502548,2021-08-19 14:55:46.502548,2021-08-19 14:55:46.502548,2021-08-19 14:55:46.502548,8.621517032152042,8.621517032152042,8.621517032152042,8.621517032152042,2021-08-19 14:55:55.124065,2021-08-19 14:55:55.124065,2021-08-19 14:55:55.124065,2021-08-19 14:55:55.124065
190,2,190,2021-08-19 14:55:49.646238,2021-08-19 14:55:49.646238,2021-08-19 14:55:49.646238,2021-08-19 14:55:49.646238,8.804209005087614,8.804209005087614,8.804209005087614,8.804209005087614,2021-08-19 14:55:58.450447,2021-08-19 14:55:58.450447,2021-08-19 14:55:58.450447,2021-08-19 14:55:58.450447
191,2,191,2021-08-19 14:55:44.827675,2021-08-19 14:55:44.827675,2021-08-19 14:55:44.827675,2021-08-19 14:55:44.827675,8.698698937892914,8.698698937892914,8.698698937892914,8.698698937892914,2021-08-19 14:55:53.526374,2021-08-19 14:55:53.526374,2021-08-19 14:55:53.526374,2021-08-19 14:55:53.526374
192,2,192,2021-08-19 14:55:55.224065,2021-08-19 14:55:55.224065,2021-08-19 14:55:55.224065,2021-08-19 14:55:55.224065,8.903573080897331,8.903573080897331,8.903573080897331,8.903573080897331,2021-08-19 14:56:04.127638,2021-08-19 14:56:04.127638,2021-08-19 14:56:04.127638,2021-08-19 14:56:04.127638
193,2,193,2021-08-19 14:55:58.550447,2021-08-19 14:55:58.550447,2021-08-19 14:55:58.550447,2021-08-19 14:55:58.550447,8.71219848585315,8.71219848585315,8.71219848585315,8.71219848585315,2021-08-19 14:56:07.262645,2021-08-19 14:56:07.262645,2021-08-19 14:56:07.262645,2021-08-19 14:56:07.262645
194,2,194,2021-08-19 14:55:53.626374,2021-08-19 14:55:53.626374,2021-08-19 14:55:53.626374,2021-08-19 14:55:53.626374,8.599265127908438,8.599265127908438,8.599265127908438,8.599265127908438,2021-08-19 14:56:02.225639,2021-08-19 14:56:02.225639,2021-08-19 14:56:02.225639,2021-08-19 14:56:02.225639
195,2,195,2021-08-19 14:56:04.227638,2021-08-19 14:56:04.227638,2021-08-19 14:56:04.227638,2021-08-19 14:56:04.227638,8.631053812103346,8.631053812103346,8.631053812103346,8.631053812103346,2021-08-19 14:56:12.858692,2021-08-19 14:56:12.858692,2021-08-19 14:56:12.858692,2021-08-19 14:56:12.858692
196,2,196,2021-08-19 14:56:07.362645,2021-08-19 14:56:07.362645,2021-08-19 14:56:07.362645,2021-08-19 14:56:07.362645,8.818240910070017,8.818240910070017,8.818240910070017,8.818240910070017,2021-08-19 14:56:16.180886,2021-08-19 14:56:16.180886,2021-08-19 14:56:16.180886,2021-08-19 14:56:16.180886
197,2,197,2021-08-19 14:56:02.325639,2021-08-19 14:56:02.325639,2021-08-19 14:56:02.325639,2021-08-19 14:56:02.325639,8.668786135036498,8.668786135036498,8.668786135036498,8.668786135036498,2021-08-19 14:56:10.994425,2021-08-19 14:56:10.994425,2021-08-19 14:56:10.994425,2021-08-19 14:56:10.994425
198,2,198,2021-08-19 14:56:12.958692,2021-08-19 14:56:12.958692,2021-08-19 14:56:12.958692,2021-08-19 14:56:12.958692,8.62978731887415,8.62978731887415,8.62978731887415,8.62978731887415,2021-08-19 14:56:21.588479,2021-08-19 14:56:21.588479,2021-08-19 14:56:21.588479,2021-08-19 14:56:21.588479
199,2,199,2021-08-19 14:56:16.280886,2021-08-19 14:56:16.280886,2021-08-19 14:56:16.280886,2021-08-19 14:56:16.280886,8.672613978851587,8.672613978851587,8.672613978851587,8.672613978851587,2021-08-19 14:56:24.953500,2021-08-19 14:56:24.953500,2021-08-19 14:56:24.953500,2021-08-19 14:56:24.953500
200,2,200,2021-08-19 14:56:11.094425,2021-08-19 14:56:11.094425,2021-08-19 14:56:11.094425,2021-08-19 14:56:11.094425,8.425686144968495,8.425686144968495,8.425686144968495,8.425686144968495,2021-08-19 14:56:19.520111,2021-08-19 14:56:19.520111,2021-08-19 14:56:19.520111,2021-08-19 14:56:19.520111
