,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
552,2,552,2021-08-19 15:14:52.732844,2021-08-19 15:14:52.732844,2021-08-19 15:14:52.732844,2021-08-19 15:14:52.732844,9.374448943766765,9.374448943766765,9.374448943766765,9.374448943766765,2021-08-19 15:15:02.107293,2021-08-19 15:15:02.107293,2021-08-19 15:15:02.107293,2021-08-19 15:15:02.107293
553,2,553,2021-08-19 15:15:02.666926,2021-08-19 15:15:02.669632,2021-08-19 15:15:02.671600,2021-08-19 15:15:02.672783,8.80593452800531,8.80593452800531,8.80593452800531,8.80593452800531,2021-08-19 15:15:11.472861,2021-08-19 15:15:11.475567,2021-08-19 15:15:11.477535,2021-08-19 15:15:11.478718
554,2,554,2021-08-19 15:15:08.495429,2021-08-19 15:15:08.495429,2021-08-19 15:15:08.495429,2021-08-19 15:15:08.495429,8.845951755240094,8.845951755240094,8.845951755240094,8.845951755240094,2021-08-19 15:15:17.341381,2021-08-19 15:15:17.341381,2021-08-19 15:15:17.341381,2021-08-19 15:15:17.341381
555,2,555,2021-08-19 15:15:02.207293,2021-08-19 15:15:02.207293,2021-08-19 15:15:02.207293,2021-08-19 15:15:02.207293,8.227397503273096,8.227397503273096,8.227397503273096,8.227397503273096,2021-08-19 15:15:10.434691,2021-08-19 15:15:10.434691,2021-08-19 15:15:10.434691,2021-08-19 15:15:10.434691
556,2,556,2021-08-19 15:15:11.572861,2021-08-19 15:15:11.575567,2021-08-19 15:15:11.577535,2021-08-19 15:15:11.578718,8.901233867451083,8.901233867451083,8.901233867451083,8.901233867451083,2021-08-19 15:15:20.474095,2021-08-19 15:15:20.476801,2021-08-19 15:15:20.478769,2021-08-19 15:15:20.479952
557,2,557,2021-08-19 15:15:17.441381,2021-08-19 15:15:17.441381,2021-08-19 15:15:17.441381,2021-08-19 15:15:17.441381,8.796272246574517,8.796272246574517,8.796272246574517,8.796272246574517,2021-08-19 15:15:26.237653,2021-08-19 15:15:26.237653,2021-08-19 15:15:26.237653,2021-08-19 15:15:26.237653
558,2,558,2021-08-19 15:15:10.534691,2021-08-19 15:15:10.534691,2021-08-19 15:15:10.534691,2021-08-19 15:15:10.534691,8.960648189706262,8.960648189706262,8.960648189706262,8.960648189706262,2021-08-19 15:15:19.495339,2021-08-19 15:15:19.495339,2021-08-19 15:15:19.495339,2021-08-19 15:15:19.495339
559,2,559,2021-08-19 15:15:20.574095,2021-08-19 15:15:20.576801,2021-08-19 15:15:20.578769,2021-08-19 15:15:20.579952,9.167741002805997,9.167741002805997,9.167741002805997,9.167741002805997,2021-08-19 15:15:29.741836,2021-08-19 15:15:29.744542,2021-08-19 15:15:29.746510,2021-08-19 15:15:29.747693
560,2,560,2021-08-19 15:15:26.337653,2021-08-19 15:15:26.337653,2021-08-19 15:15:26.337653,2021-08-19 15:15:26.337653,8.896456539980136,8.896456539980136,8.896456539980136,8.896456539980136,2021-08-19 15:15:35.234110,2021-08-19 15:15:35.234110,2021-08-19 15:15:35.234110,2021-08-19 15:15:35.234110
561,2,561,2021-08-19 15:15:19.595339,2021-08-19 15:15:19.595339,2021-08-19 15:15:19.595339,2021-08-19 15:15:19.595339,8.86776242707856,8.86776242707856,8.86776242707856,8.86776242707856,2021-08-19 15:15:28.463101,2021-08-19 15:15:28.463101,2021-08-19 15:15:28.463101,2021-08-19 15:15:28.463101
